Frame,DeltaTime,Time,LevelNumber,TrailNumber,MolePosition,WhackCheck
140521983,0.0213518,659.180615802296,3.000,0.000,0.000,False
140521985,0.0157938,659.19640960265,3.000,0.000,0.000,False
140521987,0.018816,659.2152256025,3.000,0.000,0.000,False
140521989,0.0179467,659.233172302134,3.000,0.000,0.000,False
140521991,0.0202188,659.253391102888,3.000,0.000,0.000,False
140521993,0.0219088,659.275299902074,3.000,0.000,0.000,False
140521995,0.0187254,659.294025302865,3.000,0.000,0.000,False
140521997,0.0209713,659.314996602945,3.000,0.000,0.000,False
140521999,0.0219526,659.336949202232,3.000,0.000,0.000,False
140522002,0.0223498,659.359299003147,3.000,0.000,0.000,False
140522004,0.0231708,659.382469804026,3.000,0.000,0.000,False
140522007,0.0235531,659.406022903509,3.000,0.000,0.000,False
140522009,0.0255666,659.431589503773,3.000,0.000,0.000,False
140522012,0.0249385,659.456528003328,3.000,0.000,0.000,False
140522015,0.0276356,659.484163603745,3.000,0.000,0.000,False
140522018,0.0284731,659.512636703439,3.000,0.000,0.000,False
140522021,0.0285047,659.541141402908,3.000,0.000,0.000,False
140522023,0.0303299,659.57147130277,3.000,0.000,0.000,False
0,0.0336394,659.605110703968,3.000,0.000,0.000,False
140522031,0.0362345,659.641345205717,3.000,0.000,0.000,False
140522036,0.0391559,659.680501106195,3.000,0.000,0.000,False
140522041,0.0490413,659.729542407207,3.000,0.000,0.000,False
140522047,0.0531688,659.782711206935,3.000,0.000,0.000,False
140522054,0.049555,659.832266206853,3.000,0.000,0.000,False
140522064,0.071093,659.903359207325,3.000,0.000,0.000,False
140522065,0.1003922,660.003751407377,3.000,0.000,0.000,False
140522066,0.0164074,660.020158807747,3.000,0.000,0.000,False
140522068,0.0101322,660.030291007832,3.000,0.000,0.000,False
140522070,0.0173702,660.047661207616,3.000,0.000,0.000,False
140522071,0.0176324,660.065293608233,3.000,0.000,0.000,False
140522073,0.0163705,660.08166410774,3.000,0.000,0.000,False
140522075,0.0181375,660.09980160743,3.000,0.000,0.000,False
140522077,0.0160417,660.115843307227,3.000,0.000,0.000,False
140522078,0.0185962,660.134439507499,3.000,0.000,0.000,False
0,0.0165267,660.150966208428,3.000,0.000,0.000,False
0,0.0192352,660.170201407745,3.000,0.000,0.000,False
0,0.0167561,660.186957508326,3.000,0.000,0.000,False
0,0.0164312,660.203388707712,3.000,0.000,0.000,False
0,0.0166923,660.220081007108,3.000,0.000,0.000,False
0,0.0175245,660.237605506554,3.000,0.000,0.000,False
140522090,0.015461,660.253066506237,3.000,0.000,0.000,False
140522092,0.0171345,660.270201006904,3.000,0.000,0.000,False
140522094,0.0160878,660.286288807169,3.000,0.000,0.000,False
140522095,0.0169901,660.303278906271,3.000,0.000,0.000,False
140522097,0.0171502,660.320429107174,3.000,0.000,0.000,False
140522099,0.0159569,660.336386006325,3.000,0.000,0.000,False
